PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC09_GRADTECH,PUFC11_WORK,PUFC14_PROCC,PUFC17_NATEM,PUFC18_PNWHRS,PUFC19_PHOURS,PUFC23_PCLASS,PUFC41_WQTR,PUFNEWEMPSTAT
1,59,2,13,0,1,1,2,3,6,2,2,0
0,65,2,9,0,0,43,3,0,0,5,0,1
1,37,2,8,0,1,26,1,12,48,4,2,0
1,66,2,7,0,1,25,1,8,56,4,2,0
0,69,2,4,0,1,19,1,5,30,4,2,0
0,37,3,4,0,0,43,3,0,0,5,1,1
1,34,3,14,1,0,43,3,0,0,5,1,1
0,32,3,7,0,1,36,1,5,30,7,2,0
1,29,3,7,0,0,43,3,0,0,5,2,2
1,46,2,6,0,1,1,1,4,12,2,2,0
0,46,2,4,0,0,8,1,5,0,3,2,0
0,53,2,14,0,1,25,1,1,7,4,2,0
1,35,2,13,0,1,1,2,12,60,2,2,0
0,32,2,14,1,0,24,1,3,0,1,2,0
1,63,2,14,0,0,43,3,0,0,5,0,1
1,32,2,14,1,1,19,1,12,84,4,2,0
0,44,2,4,0,0,43,3,0,0,5,2,1
1,25,2,8,0,1,26,1,2,14,4,2,0
1,50,2,9,0,1,25,2,5,35,4,2,0
0,48,2,4,0,1,8,1,7,49,3,2,0
1,51,2,14,0,1,32,1,8,56,7,2,0
0,49,2,20,0,1,19,1,8,56,4,2,0
0,93,5,4,0,0,43,3,0,0,5,0,1
0,49,2,14,0,1,8,1,10,70,3,2,0
1,45,2,20,0,0,43,3,0,0,5,0,1
1,64,5,20,0,1,7,1,8,40,1,2,0
1,21,2,2,0,0,43,3,0,0,5,1,2
1,32,2,20,0,1,26,1,2,10,4,2,0
0,31,2,20,0,1,24,1,8,40,1,2,0
1,55,2,14,0,0,4,2,8,0,2,2,0
0,42,2,4,0,1,8,1,12,72,3,2,0
1,37,2,20,1,1,19,1,8,56,4,2,0
0,32,2,14,0,1,36,1,4,28,7,2,0
1,55,2,14,0,1,36,1,6,12,4,2,0
0,55,2,4,0,1,22,1,3,6,7,2,0
0,31,3,14,0,1,8,1,10,70,3,2,0
0,29,3,2,0,1,8,1,10,70,3,2,0
1,27,3,20,0,1,36,1,8,48,2,2,0
0,21,3,0,1,0,43,3,0,0,5,1,2
1,19,3,14,1,1,35,2,15,30,2,2,0
1,64,2,14,0,1,25,1,4,28,4,2,0
0,62,2,4,0,1,1,1,3,21,7,2,0
0,34,2,16,0,1,33,1,8,40,1,2,0
1,27,2,9,0,1,32,1,8,48,2,2,0
0,28,2,14,0,1,19,1,12,84,4,2,0
1,51,2,20,0,1,33,1,8,56,1,2,0
0,48,2,20,0,1,42,1,8,40,1,2,0
0,26,4,20,1,0,43,3,0,0,5,0,1
1,25,2,12,0,1,22,2,8,40,2,2,0
1,44,2,11,0,0,43,3,0,0,5,2,2
0,66,5,8,0,1,36,1,8,48,4,2,0
1,66,2,3,0,0,43,3,0,0,5,0,1
0,64,2,2,0,0,43,3,0,0,5,0,1
1,42,3,20,0,1,42,1,8,40,1,2,0
1,30,2,14,0,1,19,1,12,72,4,2,0
0,32,2,20,0,1,42,1,8,32,1,2,0
1,63,2,8,0,1,33,1,8,24,4,2,0
0,55,2,4,0,1,16,1,8,56,7,2,0
1,25,3,4,0,1,25,1,8,8,4,2,0
1,23,3,4,0,0,1,2,8,0,7,2,0
1,20,3,4,0,0,1,2,8,0,7,2,0
0,37,2,14,0,0,43,3,0,0,5,2,1
1,30,2,12,1,1,4,0,8,48,2,2,0
1,44,2,9,0,1,0,2,8,16,4,2,0
0,36,2,4,0,0,43,3,0,0,5,0,1
1,17,3,4,0,1,1,2,8,16,7,2,0
0,28,2,14,0,1,34,1,3,6,1,2,0
1,37,2,20,0,1,40,1,5,35,4,2,0
0,36,2,20,0,1,36,1,5,35,7,2,0
1,55,2,14,0,1,22,2,8,40,2,2,0
0,44,2,13,0,0,43,3,0,0,5,0,1
0,60,2,4,0,1,25,1,8,16,4,2,0
1,40,1,7,0,0,43,3,0,0,5,0,1
1,29,2,20,0,1,10,1,12,72,2,2,0
1,62,2,4,0,0,43,3,0,0,5,0,1
0,57,2,4,0,1,31,1,14,98,3,2,0
1,66,2,9,0,1,26,1,4,28,4,2,0
1,44,1,14,0,1,1,2,10,40,2,2,0
1,18,3,5,0,1,35,1,8,52,2,2,0
1,45,2,14,0,1,26,1,3,21,4,2,0
0,47,2,14,0,0,43,3,0,0,5,0,1
0,72,5,6,0,0,43,3,0,0,5,0,1
1,50,2,20,0,1,19,1,12,78,4,2,0
0,40,2,20,0,1,22,1,12,78,7,2,0
1,42,2,15,0,1,22,1,8,48,2,2,0
0,44,2,7,0,1,8,1,6,42,3,2,0
1,40,2,0,0,1,32,1,8,56,3,2,0
1,58,2,13,0,1,22,2,8,48,2,2,0
0,58,2,13,1,0,43,3,0,0,5,2,1
1,42,2,13,0,1,33,1,6,18,4,2,0
0,52,2,11,0,0,43,3,0,0,5,2,1
1,22,2,14,0,0,22,2,8,0,2,2,0
0,28,2,20,0,0,42,2,8,0,1,2,0
1,49,2,0,0,0,11,1,4,0,2,2,0
0,45,2,13,0,1,32,1,12,84,3,2,0
1,44,2,3,0,1,35,2,8,40,2,2,0
1,32,2,13,0,1,22,2,8,48,2,2,0
1,34,2,13,0,1,22,2,8,40,2,2,0
0,27,2,11,0,0,43,3,0,0,5,2,1
1,58,2,4,0,1,0,1,8,48,4,2,0
0,51,2,12,0,0,43,3,0,0,5,0,1
1,25,3,14,1,0,11,1,8,0,2,2,0
1,42,2,4,0,1,22,2,8,48,2,2,0
0,45,2,11,0,1,19,1,8,48,4,2,0
0,74,5,4,0,1,25,1,6,18,4,2,0
0,39,2,14,0,1,22,2,8,32,2,2,0
1,59,2,14,1,1,7,2,8,10,1,2,0
0,58,2,12,0,1,19,1,14,98,4,2,0
1,57,2,4,0,0,33,1,8,0,4,2,0
0,26,2,20,0,0,43,3,0,0,5,1,1
0,27,2,20,0,0,43,3,0,0,5,0,1
0,35,2,4,0,1,19,1,16,112,4,2,0
0,50,2,12,0,1,25,1,1,7,4,2,0
1,22,3,5,0,1,4,0,8,24,2,2,0
1,54,1,4,0,1,4,0,8,24,2,2,0
1,27,3,14,0,1,4,2,10,60,2,2,0
1,30,3,14,0,1,32,2,8,8,2,2,0
0,38,2,14,0,1,32,1,5,25,4,2,0
0,17,3,14,0,1,31,2,8,40,3,2,0
0,72,2,4,0,0,43,3,0,0,5,2,1
1,70,2,4,0,1,10,1,4,28,2,2,0
1,22,2,11,0,1,4,2,8,48,2,2,0
1,33,2,14,0,1,1,2,8,48,2,2,0
1,52,2,20,0,1,42,1,8,48,1,2,0
0,51,2,20,0,1,25,1,2,14,4,2,0
1,21,3,20,0,1,36,2,8,48,2,2,0
1,31,2,2,0,1,1,2,8,24,2,2,0
1,36,1,14,0,1,4,0,8,40,2,2,0
0,75,5,4,0,1,33,1,8,24,4,2,0
0,38,2,13,0,1,19,2,8,48,4,2,0
0,41,2,14,0,0,43,3,0,0,5,2,1
1,18,3,0,0,1,4,2,8,24,2,0,0
1,35,2,4,0,1,1,0,8,16,2,2,0
0,34,2,4,0,1,8,0,6,12,3,2,0
1,58,5,4,0,0,43,3,0,0,5,0,1
1,52,2,14,0,0,43,3,0,0,5,0,2
1,69,5,12,0,0,43,3,0,0,5,0,1
1,54,2,8,0,0,43,3,0,0,5,0,1
0,58,2,14,0,0,43,3,0,0,5,0,1
1,18,3,14,0,0,43,3,0,0,5,0,1
0,61,5,8,0,1,8,2,8,8,3,2,0
1,22,2,11,0,1,1,2,9,18,2,2,0
1,49,2,8,0,1,4,2,8,48,2,2,0
1,27,2,14,0,1,1,2,8,32,2,2,0
0,27,2,0,0,0,43,3,0,0,5,0,1
1,69,2,4,0,1,1,0,8,16,2,2,0
1,39,2,20,1,1,42,1,8,48,1,2,0
0,37,2,20,0,1,19,1,1,1,4,2,0
1,34,2,13,0,1,26,1,11,44,4,2,0
0,34,2,13,0,1,1,1,1,4,7,2,0
1,39,2,7,0,1,1,2,8,16,2,2,0
1,27,2,3,0,1,33,1,6,42,4,2,0
1,75,5,6,0,1,25,1,2,14,4,2,0
1,44,2,8,0,1,19,1,5,35,4,2,0
0,42,2,14,0,1,36,1,5,35,7,2,0
1,57,2,14,1,1,19,1,7,14,4,2,0
0,56,2,20,0,1,33,1,3,18,4,2,0
0,61,1,14,0,1,15,1,8,40,1,2,0
0,20,3,20,0,1,15,2,8,40,1,2,0
1,41,2,20,0,1,34,1,4,8,1,2,0
0,36,2,20,0,0,43,3,0,0,5,2,1
1,34,2,2,0,1,22,2,5,35,2,2,0
0,28,2,2,0,1,8,2,4,8,3,2,0
1,37,2,20,0,1,23,1,8,40,1,2,0
0,82,3,14,0,1,25,1,1,7,4,2,0
1,47,2,1,0,1,25,1,5,35,4,2,0
0,55,2,20,0,1,42,1,8,40,1,2,0
1,58,3,15,0,0,43,3,0,0,5,1,1
0,52,2,20,0,1,31,1,8,40,3,2,0
0,64,5,14,0,1,8,1,6,42,3,2,0
1,31,2,14,0,0,43,3,0,0,5,0,2
0,36,2,20,0,1,15,2,8,40,1,2,0
1,75,2,20,0,1,25,1,4,28,4,2,0
0,75,2,20,0,1,7,1,3,15,2,2,0
0,44,3,20,0,1,33,1,8,40,2,2,0
0,45,2,20,0,1,42,1,8,40,1,2,0
0,70,2,12,0,1,8,1,3,6,3,2,0
1,34,2,14,1,1,22,1,8,48,2,2,0
0,52,2,14,0,1,36,1,8,56,2,2,0
1,67,2,8,0,0,43,3,0,0,5,0,1
0,65,2,8,0,1,25,1,1,7,4,2,0
1,35,2,14,1,1,33,1,8,42,4,2,0
1,23,3,14,0,1,22,2,8,48,2,2,0
1,32,2,4,0,1,25,1,5,40,4,2,0
0,24,2,12,0,1,25,1,1,7,4,2,0
1,46,2,14,1,1,25,1,8,32,4,2,0
0,75,5,8,0,1,25,1,1,7,4,2,0
0,44,5,14,0,0,43,3,0,0,5,0,1
1,42,2,4,0,1,25,1,4,12,4,2,0
0,42,2,14,0,1,25,1,1,7,4,2,0
0,70,5,4,0,1,25,1,1,7,4,2,0
1,34,3,4,0,1,25,1,6,42,4,2,0
0,65,5,4,0,1,25,1,1,7,4,2,0
1,25,3,14,1,0,43,3,0,0,5,0,2
1,31,2,1,0,0,43,3,0,0,5,0,2
0,27,2,14,1,1,1,2,1,7,7,2,0
0,89,5,5,0,0,43,3,0,0,5,0,1
1,58,2,12,0,0,43,3,0,0,5,0,1
0,58,2,4,0,1,8,0,2,14,3,2,0
1,19,3,14,1,1,34,1,10,70,2,2,0
1,52,2,14,0,1,34,1,12,36,2,2,0
0,51,2,14,0,1,25,1,1,7,4,2,0
1,20,3,20,0,1,34,1,8,56,2,2,0
1,65,5,4,0,1,22,1,8,32,2,2,0
1,36,2,14,0,1,11,1,8,48,2,2,0
0,78,2,8,0,1,25,2,1,7,4,2,0
1,51,2,6,0,1,4,0,8,48,2,2,0
0,51,2,13,0,0,43,3,0,0,5,0,1
1,26,2,14,0,1,22,1,8,48,2,2,0
0,24,2,14,1,1,25,1,1,7,4,2,0
0,65,5,6,0,0,43,3,0,0,5,0,1
1,52,2,4,0,1,1,2,8,24,2,2,0
0,49,2,4,0,1,19,1,14,98,7,2,0
1,21,3,14,1,1,25,2,2,14,4,2,0
1,17,3,14,1,1,1,2,8,16,2,0,0
1,62,2,14,0,1,25,1,8,24,4,2,0
0,59,2,14,0,1,31,1,4,6,1,2,0
0,67,5,11,0,0,43,3,0,0,5,1,1
1,48,3,13,0,0,43,3,0,0,5,0,1
0,81,5,4,0,1,19,1,9,63,0,2,0
1,57,3,15,0,1,13,1,9,63,7,2,0
1,62,5,3,1,0,43,3,0,0,5,0,1
0,39,2,20,0,1,19,1,10,60,4,2,0
0,52,5,4,0,0,43,3,0,0,5,0,1
1,29,3,13,0,1,1,0,3,6,2,2,0
1,48,2,14,1,1,4,1,8,24,2,2,0
0,32,2,4,0,0,43,3,0,0,5,0,1
1,27,2,4,0,1,22,1,8,56,2,2,0
0,24,2,14,0,1,19,1,9,63,4,2,0
0,65,3,14,0,1,32,1,8,16,2,2,0
0,52,3,5,0,0,43,3,0,0,5,1,1
0,49,3,14,0,0,43,3,0,0,5,0,1
0,88,5,5,0,0,43,3,0,0,5,0,1
1,58,2,12,1,1,25,1,4,28,4,2,0
0,47,2,18,0,1,18,1,8,40,1,2,0
1,56,2,20,0,1,25,1,2,14,4,2,0
1,75,2,14,0,0,43,3,0,0,5,0,1
0,75,2,14,0,0,43,3,0,0,5,0,1
1,48,2,14,1,0,43,3,0,0,5,0,2
0,52,2,20,0,1,10,1,8,40,1,2,0
1,43,2,6,0,1,33,1,7,49,4,2,0
0,42,2,7,0,1,22,1,7,49,7,2,0
0,21,3,20,0,1,22,1,7,49,7,2,0
0,16,3,20,0,1,22,1,7,49,7,2,0
1,23,2,0,1,1,22,2,8,48,2,2,0
0,28,2,14,0,1,22,1,7,49,7,2,0
0,59,2,4,0,1,33,1,5,30,4,2,0
0,28,3,14,1,1,22,1,5,30,7,2,0
1,22,3,20,0,1,22,1,3,18,7,2,0
0,37,5,14,0,1,22,1,3,18,7,2,0
1,39,2,16,0,1,24,1,8,40,1,2,0
0,40,2,20,0,1,42,1,8,40,1,2,0
1,84,2,4,0,1,25,1,3,12,4,2,0
0,85,2,4,0,0,43,3,0,0,5,0,1
1,54,3,1,0,1,1,2,1,7,7,2,0
1,54,2,14,0,1,25,1,5,25,4,2,0
0,47,2,14,0,0,43,3,0,0,5,2,1
0,79,5,4,0,1,36,1,8,8,4,2,0
0,47,2,14,0,1,36,1,8,8,4,2,0
1,26,2,20,0,0,43,3,0,0,5,0,2
0,28,2,20,0,1,10,1,8,56,2,2,0
1,41,2,4,0,1,4,1,8,48,2,2,0
0,38,2,4,0,1,8,1,3,12,3,2,0
0,20,3,14,0,1,10,1,8,58,2,2,0
1,17,3,13,0,1,1,0,8,16,2,2,0
0,56,2,12,1,1,25,1,3,21,4,2,0
1,65,2,3,1,1,19,1,8,36,4,2,0
0,56,2,14,0,1,13,1,8,36,7,2,0
0,42,2,14,0,1,34,1,3,21,1,2,0
0,46,3,14,1,1,17,1,5,15,1,2,0
1,47,2,14,0,1,4,2,8,48,2,2,0
0,43,2,4,0,1,25,1,2,14,4,2,0
1,24,2,14,1,1,33,1,6,36,4,2,0
0,55,5,6,0,1,36,1,6,24,0,2,0
0,26,2,14,1,1,22,2,6,24,7,2,0
0,77,5,4,0,0,43,3,0,0,5,0,1
0,66,2,4,0,1,25,1,4,12,4,2,0
1,67,2,12,0,1,25,1,2,14,4,2,0
1,57,2,14,0,0,43,3,0,0,5,0,1
0,57,2,20,0,1,42,1,8,40,1,2,0
0,71,5,14,0,0,43,3,0,0,5,0,1
1,71,5,4,0,1,25,1,1,7,4,2,0
1,38,2,12,0,1,4,2,8,32,2,2,0
0,35,2,13,0,1,8,1,4,8,3,2,0
0,61,2,4,0,1,25,1,3,21,4,2,0
0,20,3,14,0,0,43,3,0,0,5,0,1
0,47,5,14,1,1,25,1,2,14,4,2,0
0,74,2,4,0,0,43,3,0,0,5,0,1
0,44,2,20,0,0,43,3,0,0,5,0,1
1,38,3,14,0,1,4,2,8,24,2,2,0
0,28,2,20,0,1,42,1,8,40,1,2,0
1,60,2,8,0,0,43,3,0,0,5,0,1
1,46,2,14,0,1,4,2,8,48,2,2,0
0,46,2,4,0,1,25,1,1,7,4,2,0
1,55,5,9,0,1,26,1,12,36,4,2,0
0,30,2,0,0,1,8,2,8,48,3,2,0
0,59,2,20,0,1,42,1,8,40,1,2,0
1,44,2,4,0,1,4,2,8,32,2,2,0
0,34,2,14,0,1,19,2,6,42,4,2,0
1,57,2,7,0,1,25,2,6,18,4,2,0
0,53,2,4,0,1,25,2,1,7,4,2,0
0,35,2,14,1,0,43,3,0,0,5,0,1
1,46,3,12,1,1,22,1,8,56,2,2,0
1,47,2,14,0,1,34,1,8,40,2,2,0
1,65,2,11,0,1,25,1,2,14,4,2,0
0,59,2,4,0,1,8,1,8,24,3,2,0
1,51,2,2,0,1,33,1,6,42,4,2,0
0,28,3,14,1,0,43,3,0,0,5,0,2
1,26,2,14,0,1,26,1,13,39,4,2,0
0,25,2,14,0,0,43,3,0,0,5,0,2
0,27,2,0,0,0,43,3,0,0,5,0,1
0,46,2,4,0,1,25,1,2,14,4,2,0
1,40,2,4,0,1,26,1,12,24,4,2,0
0,45,2,4,0,1,25,1,1,7,4,2,0
0,61,2,8,0,1,25,1,1,7,4,2,0
0,45,2,14,0,1,25,1,1,7,4,2,0
1,67,5,6,0,1,25,1,4,12,4,2,0
1,45,2,6,0,1,26,2,12,18,4,2,0
0,45,2,4,0,1,33,2,8,24,4,2,0
1,19,3,14,0,1,1,0,8,8,2,2,0
1,18,3,12,0,1,1,0,8,8,2,2,0
0,42,2,20,0,1,42,1,8,40,1,2,0
1,43,2,4,0,1,1,2,7,21,2,2,0
0,36,2,4,0,1,8,2,14,84,3,2,0
1,19,3,9,0,1,22,2,12,36,2,2,0
1,65,2,4,0,1,4,0,8,48,2,2,0
0,61,2,4,0,1,25,1,1,7,4,2,0
0,67,2,7,0,1,36,2,3,21,4,2,0
1,53,2,20,1,1,22,1,8,40,1,2,0
0,26,3,14,1,0,43,3,0,0,5,0,1
0,22,3,20,0,1,30,2,8,40,1,2,0
1,20,2,20,0,0,43,3,0,0,5,1,1
0,25,2,20,0,0,5,1,8,0,2,2,0
1,44,2,14,0,1,22,2,8,40,1,2,0
0,42,2,12,0,0,43,3,0,0,5,0,1
1,34,2,11,0,1,1,2,8,24,2,2,0
1,63,2,4,0,1,26,1,11,33,4,2,0
0,61,2,4,0,1,17,1,3,21,4,2,0
1,39,2,20,0,1,25,1,3,21,4,2,0
0,53,2,4,0,1,36,1,3,9,4,2,0
1,36,2,4,0,1,26,1,12,36,4,2,0
0,60,3,8,0,1,31,2,10,70,3,2,0
1,27,3,20,0,0,43,3,0,0,5,0,2
0,74,5,13,0,0,43,3,0,0,5,0,1
1,39,2,11,0,0,43,3,0,0,5,2,1
1,28,2,14,0,1,22,2,8,40,2,2,0
0,35,2,14,1,1,19,1,14,74,4,2,0
0,60,5,8,0,1,25,1,1,7,4,2,0
0,23,3,20,0,0,43,3,0,0,5,1,2
0,64,5,7,0,1,36,1,8,48,4,2,0
1,32,2,14,0,1,32,2,12,60,2,2,0
0,26,2,14,1,0,43,3,0,0,5,0,1
0,24,3,14,0,0,43,3,0,0,5,0,2
0,74,5,8,0,0,43,3,0,0,5,0,1
1,61,2,8,0,1,1,2,8,8,2,2,0
1,33,3,9,0,1,25,1,1,7,4,2,0
0,24,3,9,0,1,1,1,1,7,7,2,0
0,48,2,12,0,1,25,1,2,14,4,2,0
1,60,2,8,0,1,1,2,7,49,2,2,0
1,18,3,13,0,1,1,1,1,7,7,2,0
1,48,2,4,0,1,35,2,8,40,1,2,0
1,54,2,14,0,1,36,2,8,24,2,2,0
0,20,3,20,0,0,43,3,0,0,5,1,1
1,46,2,7,0,1,26,1,12,12,4,2,0
0,37,2,4,0,1,8,0,4,4,3,2,0
1,17,3,14,0,1,22,2,8,54,2,2,0
1,16,3,12,0,1,22,2,8,54,2,2,0
1,40,2,17,0,1,32,1,8,32,3,2,0
0,34,2,14,0,1,8,2,8,40,3,2,0
1,46,2,12,0,1,32,1,12,84,3,2,0
0,41,2,20,0,1,31,1,4,4,1,2,0
0,61,2,4,0,1,1,1,3,21,7,2,0
1,90,5,11,0,0,43,3,0,0,5,0,1
1,31,2,14,1,1,1,2,8,8,2,2,0
0,88,5,6,0,0,43,3,0,0,5,0,1
1,39,2,20,0,1,8,1,8,40,1,2,0
0,36,2,14,0,1,8,2,14,74,3,2,0
0,45,2,14,0,1,34,1,4,8,1,2,0
1,37,2,4,0,1,22,2,2,14,2,2,0
0,33,2,11,0,1,8,2,4,8,3,2,0
0,42,2,14,0,1,16,2,4,24,2,2,0
1,15,3,13,0,1,16,2,4,8,2,2,0
1,53,2,14,0,1,37,2,8,48,2,2,0
0,55,2,20,0,1,25,1,12,84,4,2,0
0,29,3,20,0,1,42,1,8,40,1,2,0
1,25,3,20,0,1,36,2,4,28,4,2,0
1,24,3,3,0,0,43,3,0,0,5,0,1
0,44,2,4,0,1,32,2,12,60,2,2,0
1,61,2,4,0,1,25,1,4,28,4,2,0
1,31,2,14,1,1,1,0,7,28,2,2,0
0,32,2,14,1,1,25,1,1,7,4,2,0
1,27,2,14,0,1,4,2,8,40,2,2,0
0,24,2,14,0,1,25,1,2,14,4,2,0
1,40,2,8,0,1,22,2,8,48,2,2,0
0,48,2,7,0,1,32,2,12,48,2,2,0
1,34,2,5,0,1,1,0,4,24,2,2,0
0,20,2,11,0,1,1,0,4,24,2,2,0
1,48,3,13,0,1,4,0,8,40,2,2,0
0,68,5,7,0,1,25,1,2,14,4,2,0
0,74,5,4,0,1,25,1,1,7,4,2,0
1,69,2,4,0,1,25,1,1,7,4,2,0
0,56,2,4,0,1,1,1,1,7,7,2,0
0,35,1,20,0,1,42,1,8,40,1,2,0
0,26,2,14,1,1,19,1,14,98,4,2,0
1,43,2,4,0,1,4,0,8,48,2,2,0
1,16,3,14,0,1,22,0,8,24,2,2,0
1,40,3,14,1,1,7,1,4,4,1,2,0
1,39,2,0,0,1,25,1,1,7,4,2,0
0,32,2,14,0,1,15,1,8,40,1,2,0
0,70,5,9,0,1,1,2,3,21,2,2,0
1,37,1,4,0,1,1,0,8,40,2,2,0
1,31,3,20,0,1,33,1,3,12,4,2,0
0,33,1,14,0,1,33,1,2,14,4,2,0
1,48,2,8,0,1,34,1,8,16,1,2,0
0,35,2,6,0,1,1,2,6,18,7,2,0
1,17,3,4,0,1,1,2,8,56,2,2,0
1,16,3,11,0,1,1,2,8,56,2,0,0
1,33,2,13,0,1,4,1,8,56,2,2,0
0,31,2,14,0,1,25,2,3,21,4,2,0
1,57,2,15,0,1,25,1,6,42,4,2,0
0,39,2,15,0,1,1,2,6,42,7,2,0
1,15,3,11,0,1,1,2,4,28,7,0,0
1,60,2,15,0,1,25,1,4,24,4,2,0
0,50,2,15,0,1,1,1,4,24,7,2,0
1,19,3,11,0,1,1,2,8,40,2,0,0
1,28,2,6,0,1,25,2,8,32,4,2,0
0,24,2,15,0,0,43,3,0,0,5,0,1
1,47,2,15,0,1,25,1,4,16,4,2,0
0,43,2,15,0,1,1,1,4,16,7,2,0
1,38,2,5,0,1,25,2,4,28,4,2,0
0,26,2,15,0,1,1,2,4,28,7,0,0
1,52,2,15,0,1,22,2,8,48,2,2,0
0,42,2,15,0,1,25,2,6,18,4,0,0
1,33,2,4,0,1,22,2,8,48,2,2,0
0,23,2,7,0,0,43,3,0,0,5,0,1
1,21,2,8,0,1,22,2,8,48,2,2,0
0,16,2,4,0,0,43,3,0,0,5,0,1
1,29,2,15,0,1,25,1,4,20,4,2,0
0,24,2,6,0,0,43,3,0,0,5,1,1
1,41,2,2,0,1,7,1,4,28,2,2,0
0,24,2,14,0,1,25,2,3,21,4,2,0
1,72,2,6,0,0,43,3,0,0,5,0,1
0,67,2,8,0,0,43,3,0,0,5,1,1
0,56,2,14,0,0,43,3,0,0,5,0,1
1,65,2,7,0,1,25,1,1,7,4,2,0
0,59,2,8,0,0,43,3,0,0,5,2,1
1,38,2,14,0,1,33,1,3,9,4,2,0
0,37,2,20,0,0,42,1,8,0,1,2,0
0,85,5,5,0,0,43,3,0,0,5,0,1
0,32,3,14,0,0,43,3,0,0,5,1,1
1,62,3,9,0,1,8,2,1,4,1,2,0
1,66,2,20,0,0,43,3,0,0,5,0,1
0,83,3,4,0,0,43,3,0,0,5,1,1
0,28,3,8,0,1,8,2,9,54,3,2,0
0,21,3,8,0,1,8,2,9,54,3,2,0
1,64,2,14,0,0,43,3,0,0,5,0,1
0,67,2,14,0,1,19,1,10,70,0,2,0
1,45,3,18,1,1,13,1,6,42,7,2,0
1,75,2,12,0,1,25,1,8,48,4,2,0
0,72,2,9,0,1,1,1,8,48,7,2,0
1,38,3,14,0,1,1,2,4,12,2,2,0
1,47,2,14,0,1,34,1,8,64,2,2,0
0,32,2,20,0,1,36,2,9,9,4,0,0
1,52,2,14,0,1,11,2,16,64,2,2,0
0,50,2,9,0,1,33,2,6,18,4,2,0
1,26,3,14,0,1,1,2,6,30,2,2,0
0,22,3,14,1,1,24,2,8,32,2,2,0
1,31,2,4,0,1,22,1,11,33,2,2,0
0,22,2,13,0,1,19,2,9,63,4,2,0
1,32,3,14,0,1,22,2,7,49,4,2,0
1,73,5,4,0,1,25,1,6,30,0,2,0
1,48,2,20,0,1,33,1,8,16,4,2,0
0,52,2,16,0,1,18,1,16,112,1,2,0
1,25,3,20,0,0,38,2,6,0,4,2,0
1,32,2,14,1,1,11,2,16,48,2,2,0
1,58,2,14,0,1,34,2,12,27,1,2,0
0,56,2,3,0,1,36,2,12,30,2,0,0
0,74,5,8,0,1,1,0,6,24,2,0,0
1,50,2,7,0,1,33,1,10,60,2,2,0
0,59,2,4,0,1,34,1,10,30,1,2,0
0,15,3,12,0,1,1,2,8,24,2,2,0
1,39,2,14,1,1,25,1,4,4,0,2,0
0,38,2,17,1,1,19,1,1,7,4,2,0
1,69,2,14,0,1,25,1,5,25,0,2,0
0,65,2,14,0,1,19,1,13,78,4,2,0
1,28,3,20,0,1,25,1,12,75,0,2,0
1,52,2,4,0,1,33,1,4,16,2,2,0
0,55,1,4,0,0,43,3,0,0,5,0,1
1,33,2,4,0,1,1,2,8,32,2,2,0
0,27,2,4,0,1,1,2,8,32,2,2,0
1,39,2,14,0,1,25,1,10,70,0,2,0
0,33,2,20,0,1,1,1,10,70,7,2,0
1,40,2,9,0,1,1,2,9,63,2,2,0
0,38,2,4,0,1,1,2,9,63,2,2,0
1,44,2,0,0,1,25,1,16,112,0,2,0
1,40,2,6,0,1,37,2,12,60,2,2,0
0,32,2,11,0,1,8,2,6,12,3,2,0
1,23,2,5,0,1,1,2,12,48,2,2,0
1,32,2,13,0,1,27,1,8,48,2,2,0
0,31,2,13,0,1,19,1,1,7,4,2,0
1,52,2,0,0,1,19,1,8,48,2,2,0
0,47,2,4,0,1,19,2,12,72,4,2,0
0,35,2,20,0,1,10,1,8,63,2,2,0
1,44,2,0,0,1,32,1,10,70,7,2,0
0,39,2,2,1,1,19,1,10,70,4,2,0
0,53,5,12,0,1,19,1,10,60,4,2,0
1,34,3,20,0,0,43,3,0,0,5,0,1
1,44,2,3,0,1,34,1,8,40,1,2,0
0,43,2,20,0,1,24,1,8,40,1,2,0
1,47,2,16,0,1,19,1,10,65,4,2,0
0,43,2,20,0,1,19,1,10,65,4,2,0
0,51,3,20,0,1,7,1,8,8,1,2,0
1,53,3,20,0,1,33,1,4,24,0,2,0
0,50,3,20,0,1,30,1,8,40,1,2,0
0,46,3,3,0,1,29,1,8,40,1,2,0
1,43,1,1,0,1,22,1,8,40,1,2,0
1,23,3,8,0,0,43,3,0,0,5,1,1
1,30,2,0,0,1,35,1,9,54,2,2,0
0,29,2,0,0,1,1,2,8,16,2,2,0
1,60,2,6,0,1,22,1,8,48,2,2,0
0,59,2,15,0,0,43,3,0,0,5,0,1
1,23,2,4,0,1,1,2,8,56,2,2,0
1,26,2,13,0,1,1,2,8,56,2,2,0
1,42,2,12,0,1,22,2,8,56,2,2,0
0,39,2,4,0,1,25,1,3,21,4,2,0
1,19,2,4,0,1,1,2,8,16,2,2,0
0,19,2,12,0,1,1,2,8,16,2,2,0
1,18,3,4,0,1,1,2,8,24,2,2,0
1,51,5,7,0,1,25,1,6,36,4,2,0
1,27,3,8,0,1,14,1,8,48,2,2,0
1,42,2,11,1,1,11,1,8,40,2,2,0
0,38,2,14,0,0,43,3,0,0,5,2,2
